country,currency,category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,standard_category,price_local_numeric,scrape_date,source_category,search_term,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,barcode_harmonized,regional_sku,regional_overlap,competitive_index,price_positioning
Dominican Republic,DOP,Tortillas,Merca Jumbo,Maria,Maria Tortillas De Trigo Estilo Tacos,,,73.0,1.16,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-tacos/18048,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,73.0,,,,,,,,,,,Maria_Maria Tortillas De Trigo Estilo Tacos,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Maria,Maria Tortillas De Trigo Estilo Tacos,,,73.95,1.17,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-tacos/18048,https://supermercadosnacional.com/maria-tortillas-de-trigo-estilo-tacos-10-und-paq-2002747?utm_source=supermercadosrd,Tortillas & Wraps,73.95,,,,,,,,,,,Maria_Maria Tortillas De Trigo Estilo Tacos,1,,Market
Dominican Republic,DOP,Tortillas,Plaza Lama,Maria,Maria Tortillas De Trigo Estilo Tacos,,,84.0,1.33,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-tacos/18048,https://plazalama.com.do/p/tortillas-de-trigo-maria-10-uds-7466479100031?utm_source=supermercadosrd,Tortillas & Wraps,84.0,,,,,,,,,,,Maria_Maria Tortillas De Trigo Estilo Tacos,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Maria,Maria Tortillas De Trigo Estilo Tacos,,,74.0,1.17,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/maria-tortillas-de-trigo-estilo-tacos/18048,https://sirena.do/products/index/tortillas-maria-trigo-10-1?utm_source=supermercadosrd,Tortillas & Wraps,74.0,,,,,,,,,,,Maria_Maria Tortillas De Trigo Estilo Tacos,1,,Market
Dominican Republic,DOP,Tortillas,Plaza Lama,El Charrito,Tortilla De Maiz Dura Para Tacos 5 El Charrito,7465793912344,13,184.0,2.92,20 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-dura-para-tacos-5-el-charrito/18025,https://plazalama.com.do/p/tacos-dorados-el-charrito-20-tacos-7465793912344?utm_source=supermercadosrd,Tortillas & Wraps,184.0,,,,,,,,,,7465793912344,7465793912344,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Food Club,Tortilla De Maiz Para Tacos Food Club,7466478200053,13,169.95,2.69,18 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-para-tacos-food-club/18077,https://jumbo.com.do/tortilla-de-maiz-para-tacos-food-club-18-und-paq-2114711?utm_source=supermercadosrd,Tortillas & Wraps,169.95,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Food Club,Tortilla De Maiz Para Tacos Food Club,7466478200053,13,169.0,2.68,18 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-para-tacos-food-club/18077,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,169.0,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Food Club,Tortilla De Maiz Para Tacos Food Club,7466478200053,13,169.95,2.69,18 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-para-tacos-food-club/18077,https://supermercadosnacional.com/tortilla-de-maiz-para-tacos-food-club-18-und-paq-2114711?utm_source=supermercadosrd,Tortillas & Wraps,169.95,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,La Real,Tortilla De Maiz Taco La Real,7466478200053,13,88.95,1.41,16 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-taco-la-real/8015,https://supermercadosnacional.com/tortilla-de-maiz-para-tacos-la-real-16-und-paq-2170404?utm_source=supermercadosrd,Tortillas & Wraps,88.95,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,La Real,Tortilla De Maiz Taco La Real,7466478200053,13,89.0,1.41,16 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-taco-la-real/8015,https://sirena.do/products/index/tortillas-mexicanas-maiz-la-real-16-uds?utm_source=supermercadosrd,Tortillas & Wraps,89.0,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Maria,Tortilla De Maiz Taco Maria,,,114.95,1.82,24 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-taco-maria/18035,https://jumbo.com.do/tortilla-de-maiz-taco-maria-24-und-2002745?utm_source=supermercadosrd,Tortillas & Wraps,114.95,,,,,,,,,,,Maria_Tortilla De Maiz Taco Maria,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Maria,Tortilla De Maiz Taco Maria,,,114.0,1.81,24 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-taco-maria/18035,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,114.0,,,,,,,,,,,Maria_Tortilla De Maiz Taco Maria,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Maria,Tortilla De Maiz Taco Maria,,,114.95,1.82,24 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-de-maiz-taco-maria/18035,https://supermercadosnacional.com/tortilla-de-maiz-taco-maria-24-und-2002745?utm_source=supermercadosrd,Tortillas & Wraps,114.95,,,,,,,,,,,Maria_Tortilla De Maiz Taco Maria,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Tortilla,Tortilla De Taco Lider,2100003088215,13,68.95,1.09,10 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortilla-de-taco-lider/7790,https://jumbo.com.do/tortilla-de-taco-lider-10-und-paq-2228291?utm_source=supermercadosrd,Tortillas & Wraps,68.95,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Tortilla,Tortilla De Taco Lider,2100003088215,13,68.0,1.08,10 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortilla-de-taco-lider/7790,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,68.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Tortilla,Tortilla De Taco Lider,2100003088215,13,68.95,1.09,10 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortilla-de-taco-lider/7790,https://supermercadosnacional.com/tortilla-de-taco-lider-10-und-paq-2228291?utm_source=supermercadosrd,Tortillas & Wraps,68.95,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Old El Paso,Tortilla De Trigo 6 Old El Paso,2100003088215,13,349.0,5.53,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-6-old-el-paso/18033,https://bravova.superbravo.com.do/articulos/3084?utm_source=supermercadosrd,Tortillas & Wraps,349.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Garrido,Old El Paso,Tortilla De Trigo 6 Old El Paso,2100003088215,13,315.0,4.99,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-6-old-el-paso/18033,https://www.garrido.com.do/p/184936?utm_source=supermercadosrd,Tortillas & Wraps,315.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Old El Paso,Tortilla De Trigo 6 Old El Paso,2100003088215,13,286.0,4.53,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-6-old-el-paso/18033,https://jumbo.com.do/tortilla-de-trigo-6-old-el-paso-10-und-paq-2005546?utm_source=supermercadosrd,Tortillas & Wraps,286.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Old El Paso,Tortilla De Trigo 6 Old El Paso,2100003088215,13,284.0,4.5,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-6-old-el-paso/18033,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,284.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Old El Paso,Tortilla De Trigo 6 Old El Paso,2100003088215,13,286.95,4.55,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-6-old-el-paso/18033,https://supermercadosnacional.com/tortilla-de-trigo-6-old-el-paso-10-und-paq-2005546?utm_source=supermercadosrd,Tortillas & Wraps,286.95,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Old El Paso,Tortilla De Trigo 6 Old El Paso,2100003088215,13,285.0,4.52,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-6-old-el-paso/18033,https://sirena.do/products/index/tortillas-suaves-old-el-paso-para-tacos-10-82-oz?utm_source=supermercadosrd,Tortillas & Wraps,285.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Old El Paso,Tortilla De Trigo 8 Old El Paso,2100003088239,13,369.0,5.85,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-8-old-el-paso/18043,https://bravova.superbravo.com.do/articulos/12047?utm_source=supermercadosrd,Tortillas & Wraps,369.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Garrido,Old El Paso,Tortilla De Trigo 8 Old El Paso,2100003088239,13,330.0,5.23,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-8-old-el-paso/18043,https://www.garrido.com.do/p/184937?utm_source=supermercadosrd,Tortillas & Wraps,330.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Old El Paso,Tortilla De Trigo 8 Old El Paso,2100003088239,13,304.0,4.82,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-8-old-el-paso/18043,https://jumbo.com.do/tortilla-de-trigo-8-old-el-paso-8-und-paq-2017821?utm_source=supermercadosrd,Tortillas & Wraps,304.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Old El Paso,Tortilla De Trigo 8 Old El Paso,2100003088239,13,302.0,4.79,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-8-old-el-paso/18043,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,302.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Old El Paso,Tortilla De Trigo 8 Old El Paso,2100003088239,13,304.95,4.83,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-8-old-el-paso/18043,https://supermercadosnacional.com/tortilla-de-trigo-8-old-el-paso-8-und-paq-2017821?utm_source=supermercadosrd,Tortillas & Wraps,304.95,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Plaza Lama,Old El Paso,Tortilla De Trigo 8 Old El Paso,2100003088239,13,299.0,4.74,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-8-old-el-paso/18043,https://plazalama.com.do/p/tortillas-de-harina-old-el-paso-para-burritos-8-uds-46000273426?utm_source=supermercadosrd,Tortillas & Wraps,299.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Tortilla,Tortilla De Trigo Burrito Lider,2100003088239,13,89.95,1.43,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-lider/7942,https://jumbo.com.do/tortilla-de-trigo-burrito-lider-8-und-paq-2228292?utm_source=supermercadosrd,Tortillas & Wraps,89.95,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Tortilla,Tortilla De Trigo Burrito Lider,2100003088239,13,89.0,1.41,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-lider/7942,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,89.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Tortilla,Tortilla De Trigo Burrito Lider,2100003088239,13,89.95,1.43,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-lider/7942,https://supermercadosnacional.com/tortilla-de-trigo-burrito-lider-8-und-paq-2228292?utm_source=supermercadosrd,Tortillas & Wraps,89.95,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Maria,Tortilla De Trigo Burrito Pesto Maria,7466479100444,13,108.0,1.71,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-pesto-maria/18051,https://bravova.superbravo.com.do/articulos/3964?utm_source=supermercadosrd,Tortillas & Wraps,108.0,,,,,,,,,,7466479100444,7466479100444,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Maria,Tortilla De Trigo Burrito Pesto Maria,7466479100444,13,108.95,1.73,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-pesto-maria/18051,https://jumbo.com.do/tortilla-de-trigo-burrito-pesto-maria-8-und-2111371?utm_source=supermercadosrd,Tortillas & Wraps,108.95,,,,,,,,,,7466479100444,7466479100444,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Maria,Tortilla De Trigo Burrito Pesto Maria,7466479100444,13,108.0,1.71,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-pesto-maria/18051,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,108.0,,,,,,,,,,7466479100444,7466479100444,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Maria,Tortilla De Trigo Burrito Pesto Maria,7466479100444,13,108.95,1.73,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-pesto-maria/18051,https://supermercadosnacional.com/tortilla-de-trigo-burrito-pesto-maria-8-und-2111371?utm_source=supermercadosrd,Tortillas & Wraps,108.95,,,,,,,,,,7466479100444,7466479100444,1,,Market
Dominican Republic,DOP,Tortillas,Plaza Lama,Maria,Tortilla De Trigo Burrito Pesto Maria,7466479100444,13,124.0,1.96,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-pesto-maria/18051,https://plazalama.com.do/p/tortillas-maria-al-pesto-8-uds-7466479100444?utm_source=supermercadosrd,Tortillas & Wraps,124.0,,,,,,,,,,7466479100444,7466479100444,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Maria,Tortilla De Trigo Burrito Pesto Maria,7466479100444,13,124.0,1.96,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-burrito-pesto-maria/18051,https://sirena.do/products/index/tortillas-maria-trigo-espinacas-8-1?utm_source=supermercadosrd,Tortillas & Wraps,124.0,,,,,,,,,,7466479100444,7466479100444,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,La Real,Tortilla De Trigo Grande La Real,2100003088239,13,189.95,3.01,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-grande-la-real/18089,https://jumbo.com.do/tortilla-de-trigo-grande-la-real-8-und-paq-2180563?utm_source=supermercadosrd,Tortillas & Wraps,189.95,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,La Real,Tortilla De Trigo Grande La Real,2100003088239,13,189.95,3.01,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-grande-la-real/18089,https://supermercadosnacional.com/tortilla-de-trigo-grande-la-real-8-und-paq-2180563?utm_source=supermercadosrd,Tortillas & Wraps,189.95,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,La Real,Tortilla De Trigo Grande La Real,2100003088239,13,190.0,3.01,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-grande-la-real/18089,https://sirena.do/products/index/fajitas-grande-la-real-tortilla-500-g-?utm_source=supermercadosrd,Tortillas & Wraps,190.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Maria,Tortilla De Trigo Integral Maria,7466479100338,13,99.0,1.57,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-integral-maria/18066,https://bravova.superbravo.com.do/articulos/16235?utm_source=supermercadosrd,Tortillas & Wraps,99.0,,,,,,,,,,7466479100338,7466479100338,1,,Market
Dominican Republic,DOP,Tortillas,Garrido,Maria,Tortilla De Trigo Integral Maria,7466479100338,13,105.0,1.66,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-integral-maria/18066,https://www.garrido.com.do/p/200584?utm_source=supermercadosrd,Tortillas & Wraps,105.0,,,,,,,,,,7466479100338,7466479100338,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Maria,Tortilla De Trigo Integral Maria,7466479100338,13,108.95,1.73,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-integral-maria/18066,https://jumbo.com.do/tortilla-de-trigo-integral-maria-8-und-paq-2049021?utm_source=supermercadosrd,Tortillas & Wraps,108.95,,,,,,,,,,7466479100338,7466479100338,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Maria,Tortilla De Trigo Integral Maria,7466479100338,13,108.0,1.71,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-integral-maria/18066,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,108.0,,,,,,,,,,7466479100338,7466479100338,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Maria,Tortilla De Trigo Integral Maria,7466479100338,13,108.95,1.73,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-integral-maria/18066,https://supermercadosnacional.com/tortilla-de-trigo-integral-maria-8-und-paq-2049021?utm_source=supermercadosrd,Tortillas & Wraps,108.95,,,,,,,,,,7466479100338,7466479100338,1,,Market
Dominican Republic,DOP,Tortillas,Plaza Lama,Maria,Tortilla De Trigo Integral Maria,7466479100338,13,124.0,1.96,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-de-trigo-integral-maria/18066,https://plazalama.com.do/p/tortillas-integrales-maria-8-uds-7466479100338?utm_source=supermercadosrd,Tortillas & Wraps,124.0,,,,,,,,,,7466479100338,7466479100338,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,99.0,1.57,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://bravova.superbravo.com.do/articulos/3965?utm_source=supermercadosrd,Tortillas & Wraps,99.0,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Garrido,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,100.0,1.58,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://www.garrido.com.do/p/186226?utm_source=supermercadosrd,Tortillas & Wraps,100.0,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Jumbo,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,102.95,1.63,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://jumbo.com.do/tortilla-de-trigo-wrap-maria-8-und-2108942?utm_source=supermercadosrd,Tortillas & Wraps,102.95,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,102.0,1.62,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,102.0,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,102.95,1.63,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://supermercadosnacional.com/tortilla-de-trigo-wrap-maria-8-und-2108942?utm_source=supermercadosrd,Tortillas & Wraps,102.95,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Plaza Lama,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,119.0,1.89,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://plazalama.com.do/p/tortillas-de-trigo-maria-para-tacos-8-uds-7466479111044?utm_source=supermercadosrd,Tortillas & Wraps,119.0,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Maria,Tortilla De Trigo Wrap Maria,7466479111044,13,103.0,1.63,8 UND,,,,Mass,Wrap,https://supermercadosrd.com/productos/tortilla-de-trigo-wrap-maria/18019,https://sirena.do/products/index/tortillas-maria-trigo-8-1?utm_source=supermercadosrd,Tortillas & Wraps,103.0,,,,,,,,,,7466479111044,7466479111044,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,El Charrito,Tortilla El Charrito Maiz Amarillo,7466478200053,13,80.0,1.27,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-el-charrito-maiz-amarillo/34592,https://sirena.do/products/index/tortilla-el-charrito-maiz-amarillo-10-1?utm_source=supermercadosrd,Tortillas & Wraps,80.0,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,El Charrito,Tortilla El Charrito Maiz Blanco,7466478200053,13,80.0,1.27,10 UND,,,,Mass,Maíz,https://supermercadosrd.com/productos/tortilla-el-charrito-maiz-blanco/34683,https://sirena.do/products/index/tortilla-el-charrito-maiz-blanco-10-1?utm_source=supermercadosrd,Tortillas & Wraps,80.0,,,,,,,,,,7466478200053,7466478200053,1,,Market
Dominican Republic,DOP,Tortillas,Ritmo,El Charrito,Tortilla El Charrito Trigo Pequeno,7465793926631,13,65.0,1.03,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-el-charrito-trigo-pequeno/8938,https://tiendasritmo.com/?utm_source=supermercadosrd,Tortillas & Wraps,65.0,,,,,,,,,,7465793926631,7465793926631,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,El Charrito,Tortilla El Charrito Trigo Pequeno,7465793926631,13,72.0,1.14,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-el-charrito-trigo-pequeno/8938,https://sirena.do/products/index/tortilla-el-charrito-trigo-1-10-peq?utm_source=supermercadosrd,Tortillas & Wraps,72.0,,,,,,,,,,7465793926631,7465793926631,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Wala,Tortilla Trigo Burrito Wala,2100003088239,13,90.0,1.43,8 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-trigo-burrito-wala/8873,https://sirena.do/products/index/tortilla-trigo-burrito-wala-8-und?utm_source=supermercadosrd,Tortillas & Wraps,90.0,,,,,,,,,,2100003088239,2100003088239,1,,Market
Dominican Republic,DOP,Tortillas,Sirena,Wala,Tortilla Trigo Tradicional Wala,2100003088215,13,68.0,1.08,10 UND,,,,Mass,Trigo,https://supermercadosrd.com/productos/tortilla-trigo-tradicional-wala/8850,https://sirena.do/products/index/tortilla-trigo-tradicional-wala-10-und?utm_source=supermercadosrd,Tortillas & Wraps,68.0,,,,,,,,,,2100003088215,2100003088215,1,,Market
Dominican Republic,DOP,Tortillas,Nacional,Tortilla,Tortilla Zero Car La Tortilla Fact,2100003088239,13,339.95,5.39,320 GR,0.32,106.23,16.83,Mass,Tortilla,https://supermercadosrd.com/productos/tortilla-zero-car-la-tortilla-fact/42206,https://supermercadosnacional.com/tortilla-zero-car-la-tortilla-fact-320-g-2221748?utm_source=supermercadosrd,Tortillas & Wraps,339.95,,,,,,,,,,2100003088239,2100003088239,1,1.484710199056018,Premium
Dominican Republic,DOP,Tortillas,Jumbo,Old El Paso,Tortillas De Maiz Duras Originales Old El Paso,,,209.0,3.31,275 GR,0.275,76.0,12.04,Mass,Maíz,https://supermercadosrd.com/productos/tortillas-de-maiz-duras-originales-old-el-paso/18079,https://jumbo.com.do/tortillas-de-maiz-duras-originales-old-el-paso-275-gr-2189971?utm_source=supermercadosrd,Tortillas & Wraps,209.0,,,,,,,,,,,Old El Paso_Tortillas De Maiz Duras Originales Old El Paso,1,1.06214562071506,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,Old El Paso,Tortillas De Maiz Duras Originales Old El Paso,,,208.0,3.3,275 GR,0.275,75.64,11.99,Mass,Maíz,https://supermercadosrd.com/productos/tortillas-de-maiz-duras-originales-old-el-paso/18079,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,208.0,,,,,,,,,,,Old El Paso_Tortillas De Maiz Duras Originales Old El Paso,1,1.057734716974549,Market
Dominican Republic,DOP,Tortillas,Nacional,Old El Paso,Tortillas De Maiz Duras Originales Old El Paso,,,209.95,3.33,275 GR,0.275,76.35,12.1,Mass,Maíz,https://supermercadosrd.com/productos/tortillas-de-maiz-duras-originales-old-el-paso/18079,https://supermercadosnacional.com/tortillas-de-maiz-duras-originales-old-el-paso-275-gr-2189971?utm_source=supermercadosrd,Tortillas & Wraps,209.95,,,,,,,,,,,Old El Paso_Tortillas De Maiz Duras Originales Old El Paso,1,1.0674387052036731,Market
Dominican Republic,DOP,Tortillas,Bravo,Tortillas,Tortillas Duras,,,149.0,2.36,20 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortillas-duras/22061,https://bravova.superbravo.com.do/articulos/29015?utm_source=supermercadosrd,Tortillas & Wraps,149.0,,,,,,,,,,,Tortillas_Tortillas Duras,1,,Market
Dominican Republic,DOP,Tortillas,Bravo,Tortillas,Tortillas Duras,9999999766902,13,149.0,2.36,24 UND,,,,Mass,Tortilla,https://supermercadosrd.com/productos/tortillas-duras/22068,https://bravova.superbravo.com.do/articulos/29151?utm_source=supermercadosrd,Tortillas & Wraps,149.0,,,,,,,,,,9999999766902,9999999766902,1,,Market
Dominican Republic,DOP,Tortillas,Merca Jumbo,La Real,Tortillas Low Carb La Real,2100003088215,13,359.0,5.69,336 GR,0.336,106.85,16.93,Mass,Low Carb/Keto,https://supermercadosrd.com/productos/tortillas-low-carb-la-real/7708,https://mercajumbo.com.do/?utm_source=supermercadosrd,Tortillas & Wraps,359.0,,,,,,,,,,2100003088215,2100003088215,1,1.4935320065370403,Premium
